USC00242347,19210101,TOBS,28,,,6,
USC00242347,19210101,PRCP,0,,,6,
USC00242347,19210101,SNOW,0,,,6,
USC00242347,19210101,SNWD,0,T,,6,
USC00242347,19610101,PRCP,0,,,0,1830
USC00242347,19610101,SNOW,0,,,0,
USC00242347,19610101,SNWD,0,,,0,
USC00242347,19620101,PRCP,0,,,0,1830
USC00242347,19620101,SNOW,0,,,0,
USC00242347,19620101,SNWD,0,,,0,
USC00242347,19630101,TMAX,89,,,0,1830
USC00242347,19630101,TMIN,-50,,,0,1830
USC00242347,19630101,TOBS,67,,,0,1830
USC00242347,19630101,PRCP,0,,,0,1830
USC00242347,19630101,SNOW,0,,,0,
USC00242347,19630101,SNWD,0,,,0,
USC00242347,19640101,PRCP,0,,,0,1830
USC00242347,19640101,SNOW,0,,,0,
USC00242347,19640101,SNWD,25,,,0,
USC00242347,19650101,TMAX,-11,,,0,1830
USC00242347,19650101,TMIN,-189,,,0,1830
USC00242347,19650101,TOBS,-122,,,0,1830
USC00242347,19650101,PRCP,0,,,0,1830
USC00242347,19650101,SNOW,0,,,0,
USC00242347,19650101,SNWD,483,,,0,
USC00242347,19660101,TMAX,0,,,0,1830
USC00242347,19660101,TMIN,-156,,,0,1830
USC00242347,19660101,TOBS,-89,,,0,1830
USC00242347,19660101,PRCP,0,,,0,1830
USC00242347,19660101,SNOW,0,,,0,
USC00242347,19660101,SNWD,0,,,0,
USC00242347,19670101,TMAX,39,,,0,1830
USC00242347,19670101,TMIN,-56,,,0,1830
USC00242347,19670101,PRCP,0,T,,0,1830
USC00242347,19680101,TMAX,-6,,,0,1830
USC00242347,19680101,TMIN,-233,,,0,1830
USC00242347,19680101,TOBS,-222,,,0,1830
USC00242347,19680101,SNOW,102,,,0,
USC00242347,19690101,TMAX,50,,,0,1830
USC00242347,19690101,TMIN,-183,,,0,1830
USC00242347,19690101,TOBS,-122,,,0,1830
USC00242347,19690101,PRCP,0,,,0,1830
USC00242347,19690101,SNOW,0,,,0,
USC00242347,19700101,TMAX,-22,,,0,1830
USC00242347,19700101,TMIN,-56,,,0,1830
USC00242347,19700101,PRCP,0,,,0,1830
USC00242347,19700101,SNOW,0,,,0,
USC00242347,19710101,TMAX,-17,,,0,1830
USC00242347,19710101,TMIN,-72,,,0,1830
USC00242347,19710101,TOBS,-61,,,0,1830
USC00242347,19710101,PRCP,0,,,0,1830
USC00242347,19710101,SNOW,0,,,0,
USC00242347,19710101,SNWD,51,,,0,
USC00242347,19720101,TMAX,6,,,0,1830
USC00242347,19720101,TMIN,-111,,,0,1830
USC00242347,19720101,TOBS,-6,,,0,1830
USC00242347,19720101,PRCP,0,,,0,1830
USC00242347,19720101,SNOW,0,,,0,
USC00242347,19730101,TMAX,28,,,0,1830
USC00242347,19730101,TMIN,-172,,,0,1830
USC00242347,19730101,TOBS,22,,,0,1830
USC00242347,19730101,PRCP,0,,,0,1830
USC00242347,19730101,SNOW,0,,,0,
USC00242347,19740101,TMAX,-100,,,0,1830
USC00242347,19740101,TMIN,-317,,,0,1830
USC00242347,19740101,TOBS,-100,,,0,1830
USC00242347,19740101,PRCP,0,,,0,1830
USC00242347,19740101,SNOW,0,,,0,
USC00242347,19750101,TMAX,94,,,0,1830
USC00242347,19750101,TMIN,-78,,,0,1830
USC00242347,19750101,TOBS,39,,I,0,1830
USC00242347,19750101,PRCP,0,,,0,1830
USC00242347,19750101,SNWD,0,,,0,
USC00242347,19830101,TMAX,39,,,0,1830
USC00242347,19830101,TMIN,-122,,,0,1830
USC00242347,19830101,TOBS,-117,,,0,1830
USC00242347,19830101,PRCP,0,P,,0,1830
USC00242347,19830101,SNOW,0,P,,0,
USC00242347,19830101,SNWD,51,,,0,
USC00242347,19840101,PRCP,0,P,,0,1830
USC00242347,19840101,SNOW,0,P,,0,
USC00242347,19840101,SNWD,0,,,0,
USC00242347,19850101,TMAX,-33,,,0,1830
USC00242347,19850101,TMIN,-256,,,0,1830
USC00242347,19850101,TOBS,-61,,,0,1830
USC00242347,19850101,PRCP,0,P,,0,1830
USC00242347,19850101,SNOW,0,P,,0,
USC00242347,19860101,TMAX,94,,,0,1830
USC00242347,19860101,TMIN,-28,,,0,1830
USC00242347,19860101,TOBS,44,,,0,1830
USC00242347,19860101,PRCP,0,P,,0,1830
USC00242347,19870101,TMAX,72,,,0,1830
USC00242347,19870101,TMIN,-100,,,0,1830
USC00242347,19870101,TOBS,50,,,0,1830
USC00242347,19870101,PRCP,0,,,0,1830
USC00242347,19880101,TMAX,-17,,,0,1830
USC00242347,19880101,TMIN,-222,,,0,1830
USC00242347,19880101,TOBS,-111,,,0,1830
USC00242347,19880101,PRCP,0,P,,0,1830
USC00242347,19880101,SNOW,0,P,,0,
USC00242347,19880101,SNWD,0,,,0,
USC00242347,19890101,TMAX,0,,,0,1830
